Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
8.0,20.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,21.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,22.0,2011-10-21,59.97,,,,,,,220.9619484,6.123,,A,155078.0
8.0,23.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,24.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,25.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,26.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,291,A,155078.0
8.0,27.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,Monday is sunny,155078.0
8.0,28.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,29.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,30.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,Monday is sunny,155078.0
8.0,31.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,32.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,33.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,-24.0
8.0,34.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,35.0,2011-10-21,59.97,3.353,,,,,,220.9619484,,291,A,155078.0
8.0,36.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,37.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,38.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,40.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,41.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,42.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,44.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,46.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,49.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,52.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,54.0,2011-10-21,59.97,3.353,,,,,, ,6.123,False,A,155078.0
8.0,55.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,56.0,2011-10-21,59.97,3.353,,,,,, ,6.123,False,A,155078.0
8.0,59.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,
8.0,60.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,67.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,71.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,72.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,74.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,291,A,-24.0
8.0,79.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,80.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,81.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,82.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,83.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,85.0,2011-10-21,59.97,3.353,,,,,,220.9619484,,False,A,155078.0
8.0,87.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,90.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,91.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,-24.0
8.0,92.0,2011-10-21,59.97,3.353,,,,,, ,6.123,False,A,155078.0
8.0,93.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,94.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,95.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,97.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,98.0,2011-10-21,59.97,3.353,,,,,,220.9619484,6.123,False,A,155078.0
8.0,1.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,2.0,,56.86,3.372,,,,,,221.1278032,6.123,291,A,155078.0
8.0,3.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,4.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,Monday is sunny,155078.0
8.0,5.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,6.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,291,A,155078.0
8.0,7.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,8.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,9.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,291,A,155078.0
8.0,10.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,11.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,12.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,13.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,14.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,16.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,17.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,18.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,-24.0
8.0,19.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,20.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,21.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,291,Monday is sunny,-24.0
8.0,22.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,23.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,24.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,25.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,Monday is sunny,155078.0
8.0,26.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,27.0,2011-10-28,56.86,3.372,,,,,, ,6.123,False,A,155078.0
8.0,28.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,29.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,30.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,31.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,32.0,,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,33.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,34.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,35.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,36.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,Monday is sunny,155078.0
8.0,37.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,38.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,40.0,2011-10-28,56.86,3.372,,,,,, ,6.123,291,A,155078.0
8.0,41.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,42.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,44.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,49.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,52.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,54.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,55.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,56.0,2011-10-28,56.86,3.372,,,,,, ,6.123,False,A,-24.0
8.0,59.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,-24.0
8.0,60.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,-24.0
8.0,67.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,291,A,-24.0
8.0,71.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,72.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,74.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,78.0,2011-10-28,56.86,3.372,,,,,, ,6.123,False,A,155078.0
8.0,79.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,,155078.0
8.0,80.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,81.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,82.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,83.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,85.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,87.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,Monday is sunny,155078.0
8.0,90.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,91.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,92.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,93.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,94.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,95.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,97.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,False,A,155078.0
8.0,98.0,2011-10-28,56.86,3.372,,,,,,221.1278032,6.123,291,Monday is sunny,155078.0
8.0,1.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,2.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,3.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,4.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,Monday is sunny,155078.0
8.0,5.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,Monday is sunny,155078.0
8.0,6.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,7.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,8.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,9.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,10.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,11.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,12.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,13.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,14.0,2011-11-04,49.68,3.332,,,,,, ,6.123,False,A,155078.0
8.0,16.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,17.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,18.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,19.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,20.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,-24.0
8.0,21.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,-24.0
8.0,22.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,23.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,24.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,25.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,291,A,155078.0
8.0,26.0,,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,27.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,28.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,-24.0
8.0,29.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,30.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,31.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,,155078.0
8.0,32.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,33.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,34.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,35.0,2011-11-04,49.68,3.332,,,,,, ,6.123,False,Monday is sunny,155078.0
8.0,36.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,37.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,Monday is sunny,155078.0
8.0,38.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,40.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,41.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,42.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,44.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,46.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,49.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,52.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,55.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,56.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,291,A,155078.0
8.0,58.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,59.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,60.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,67.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,71.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,72.0,2011-11-04,49.68,3.332,,,,,,,6.123,False,A,155078.0
8.0,74.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,78.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,79.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,80.0,2011-11-04,49.68,3.332,,,,,,,6.123,False,A,155078.0
8.0,81.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,291,A,155078.0
8.0,82.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,83.0,,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,85.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,87.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,90.0,2011-11-04,49.68,3.332,,,,,, ,6.123,False,A,155078.0
8.0,91.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,,155078.0
8.0,92.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,93.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,94.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,95.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,97.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,98.0,2011-11-04,49.68,3.332,,,,,,221.2936581,6.123,False,A,155078.0
8.0,1.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,2.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,,False,A,155078.0
8.0,3.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,Monday is sunny,155078.0
8.0,4.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,5.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,6.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,7.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,8.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,9.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,10.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,,6.123,False,A,155078.0
8.0,11.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,12.0,2011-11-11,50.56,3.297,4971.01,,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,13.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,291,A,155078.0
8.0,14.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,16.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,17.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,,A,155078.0
8.0,18.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,,3846.73, ,6.123,False,Monday is sunny,-24.0
8.0,19.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,20.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,21.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73, ,6.123,False,A,155078.0
8.0,22.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,23.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,291,A,155078.0
8.0,24.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,-24.0
,25.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,,2011-11-11,,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,27.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73, ,6.123,291,A,155078.0
8.0,28.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,29.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,30.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,31.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,32.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73, ,6.123,False,A,155078.0
8.0,33.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,34.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73, ,6.123,False,A,155078.0
8.0,35.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,,3846.73,221.4595129,6.123,False,A,155078.0
8.0,36.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73, ,6.123,False,A,155078.0
8.0,37.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,
8.0,38.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,40.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,41.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,42.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,44.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,46.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,49.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,52.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,55.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,Monday is sunny,155078.0
8.0,56.0,2011-11-11,,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,58.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,291,A,-24.0
8.0,59.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,60.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,67.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,71.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,291,A,155078.0
8.0,72.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,,221.4595129,6.123,False,A,155078.0
8.0,74.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,78.0,2011-11-11,50.56,,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,79.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73, ,6.123,False,A,155078.0
8.0,80.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,81.0,2011-11-11,,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,82.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,83.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73, ,6.123,False,,155078.0
8.0,85.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,87.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,90.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,Monday is sunny,155078.0
8.0,91.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,,6.123,False,A,155078.0
8.0,92.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,93.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,94.0,2011-11-11,50.56,,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,95.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,Monday is sunny,155078.0
8.0,97.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,98.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,99.0,2011-11-11,50.56,3.297,4971.01,4538.18,541.05,1407.72,3846.73,221.4595129,6.123,False,A,155078.0
8.0,1.0,2011-11-18,51.72,3.308,6839.45,114.32,166.32,868.79,4442.66,221.6911738,6.123,False,A,155078.0
8.0,2.0,2011-11-18,51.72,3.308,6839.45,114.32,166.32,868.79,4442.66,221.6911738,6.123,False,A,155078.0
8.0,3.0,2011-11-18,51.72,3.308,6839.45,114.32,166.32,868.79,4442.66,221.6911738,6.123,False,A,155078.0
8.0,4.0,2011-11-18,51.72,3.308,6839.45,114.32,166.32,868.79,4442.66,221.6911738,6.123,False,A,155078.0
8.0,5.0,2011-11-18,,3.308,6839.45,114.32,166.32,868.79,4442.66,221.6911738,6.123,False,A,155078.0
8.0,6.0,2011-11-18,51.72,3.308,6839.45,114.32,166.32,868.79,4442.66,221.6911738,6.123,False,A,155078.0
8.0,7.0,2011-11-18,51.72,3.308,6839.45,114.32,166.32,868.79,4442.66,221.6911738,6.123,False,A,155078.0
8.0,8.0,2011-11-18,51.72,3.308,6839.45,114.32,166.32,868.79,4442.66,221.6911738,6.123,False,Monday is sunny,155078.0
