Store,Dept,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
25.0,83.0,2012-03-09,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,,B,128107.0
25.0,85.0,2012-03-09,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,False,B,128107.0
25.0,87.0,2012-03-09,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,False,B,-88.0
25.0,90.0,2012-03-09,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,False,economic crash,128107.0
25.0,91.0,2012-03-09,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,False,economic crash,
25.0,92.0,2012-03-09,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,1471,B,128107.0
25.0,93.0,2012-03-09,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,False,B,128107.0
25.0,94.0,2012-03-09,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,False,B,128107.0
25.0,95.0,2012-03-09,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,False,B,128107.0
25.0,97.0,2012-03-09,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,no work today,6.961,False,B,128107.0
25.0,98.0,2012-03-09,37.44,3.848,11412.9,944.64,0.7,13264.83,3951.01,213.8711137,6.961,False,B,128107.0
25.0,1.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,2.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,3.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,4.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,economic crash,-88.0
25.0,5.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,6.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,,
25.0,7.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,-88.0
25.0,8.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,9.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,10.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,11.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,12.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,no work today,6.961,False,B,128107.0
25.0,13.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,-88.0
25.0,14.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,16.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,17.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,economic crash,128107.0
25.0,18.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,20.0,2012-03-16,,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,21.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,22.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,no work today,6.961,False,B,128107.0
25.0,23.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,1471,B,128107.0
25.0,24.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,25.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,26.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,27.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,,1221.53,214.0167132,6.961,False,B,-88.0
25.0,28.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,30.0,2012-03-16,50.64,3.862,5366.06,185.14,,845.05,1221.53,214.0167132,6.961,False,economic crash,128107.0
25.0,31.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,no work today,6.961,False,B,128107.0
25.0,32.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,33.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,1471,B,128107.0
25.0,34.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,35.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,36.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,37.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,38.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,40.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,41.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,economic crash,128107.0
25.0,42.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,44.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,,B,128107.0
25.0,46.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,1471,B,128107.0
25.0,49.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,no work today,6.961,False,B,128107.0
25.0,50.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,52.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,55.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,-88.0
25.0,56.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,58.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,59.0,2012-03-16,,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,60.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,67.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,,214.0167132,6.961,1471,economic crash,128107.0
25.0,71.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,72.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,74.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,79.0,2012-03-16,50.64,3.862,5366.06,,4.18,845.05,1221.53,no work today,6.961,False,B,128107.0
25.0,80.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,81.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,82.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,83.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,,False,B,128107.0
25.0,85.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,,False,B,128107.0
25.0,87.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,90.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,91.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,92.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,93.0,2012-03-16,50.64,,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,94.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,95.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,97.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,98.0,2012-03-16,50.64,3.862,5366.06,185.14,4.18,845.05,1221.53,214.0167132,6.961,False,B,128107.0
25.0,1.0,2012-03-23,62.7,3.9,3406.88,,0.93,2689.25,1301.78,214.0907105,6.961,,B,128107.0
25.0,2.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,3.0,2012-03-23,62.7,3.9,,247.61,0.93,2689.25,1301.78,214.0907105,6.961,,B,128107.0
25.0,4.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,5.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,-88.0
25.0,6.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,7.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,economic crash,128107.0
25.0,8.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,no work today,6.961,False,B,128107.0
25.0,9.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,10.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,11.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,12.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,13.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,14.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,no work today,6.961,False,economic crash,128107.0
25.0,16.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,17.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,18.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,20.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,21.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,1471,B,128107.0
25.0,22.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,economic crash,128107.0
25.0,23.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,24.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,25.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,no work today,6.961,False,B,128107.0
25.0,26.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,-88.0
25.0,27.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,28.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,29.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,30.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,31.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,32.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,33.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,1471,B,-88.0
25.0,34.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,economic crash,128107.0
25.0,35.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,36.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,37.0,2012-03-23,62.7,,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,38.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,40.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,1471,B,-88.0
25.0,41.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,42.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,44.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,45.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,46.0,2012-03-23,,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,49.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,50.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,52.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,economic crash,128107.0
25.0,55.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,-88.0
25.0,56.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,no work today,6.961,False,B,128107.0
25.0,58.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,59.0,2012-03-23,,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,60.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,67.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,71.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,72.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,74.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,1471,B,128107.0
25.0,79.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,,B,128107.0
25.0,80.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,81.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,82.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,83.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,85.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,87.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,90.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,91.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,
25.0,92.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,93.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,94.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,95.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,,6.961,False,B,128107.0
25.0,97.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,economic crash,128107.0
25.0,98.0,2012-03-23,62.7,3.9,3406.88,247.61,0.93,2689.25,1301.78,214.0907105,6.961,False,B,128107.0
25.0,1.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,2.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,3.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,4.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,5.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,6.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,1471,B,128107.0
25.0,7.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,8.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,9.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,10.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,-88.0
25.0,11.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,12.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,,-88.0
25.0,13.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,14.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,16.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,economic crash,128107.0
25.0,17.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,18.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,20.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,21.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,22.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,1471,B,-88.0
25.0,23.0,2012-03-30,47.92,3.953,10660.1,225.11,,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,24.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,25.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,26.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,27.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,28.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,1471,B,128107.0
25.0,29.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,31.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,32.0,2012-03-30,47.92,3.953,10660.1,225.11,,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,33.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,34.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,35.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,36.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,37.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,no work today,6.961,1471,B,128107.0
25.0,38.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,40.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,41.0,2012-03-30,47.92,3.953,,225.11,1.5,2560.04,4748.1,no work today,6.961,False,B,128107.0
25.0,42.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,44.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,46.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,49.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,50.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,52.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,,214.1647079,6.961,False,B,-88.0
25.0,54.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,55.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,1471,B,128107.0
25.0,56.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,1471,B,128107.0
25.0,58.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,59.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,60.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,67.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,,128107.0
25.0,71.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,72.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,1471,B,128107.0
25.0,74.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,79.0,2012-03-30,,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,80.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,82.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,,B,128107.0
25.0,83.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,85.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,87.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,90.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,91.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,92.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,1471,B,128107.0
25.0,93.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,94.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,95.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
25.0,97.0,2012-03-30,47.92,3.953,10660.1,225.11,1.5,2560.04,4748.1,214.1647079,6.961,False,B,128107.0
